0,279
1,411
2,675
3,676
4,443
5,291
6,311
7,316
8,307
9,310
10,314
11,315
12,324
13,330
14,332
15,347
16,358
17,333
18,332
19,320
20,317
21,320
22,319
23,321
24,319
25,279
26,411
27,675
28,676
29,443
30,291
31,311
32,316
33,307
34,310
35,314
36,315
37,324
38,330
39,332
40,347
41,358
42,333
43,332
44,320
45,317
46,320
47,319
48,321
49,319
50,279
51,411
52,675
53,676
54,443
55,291
56,311
57,316
58,307
59,310
60,314
61,315
62,324
63,330
64,332
65,347
66,358
67,370
68,367
69,363
70,348
71,343
72,325
73,320
74,306
75,308
76,306
77,304
78,310
79,312
80,309
81,311
82,312
83,320
84,319
85,317
86,323
87,326
88,323
89,329
90,321
91,322
92,323
93,324
94,323
95,316
96,329
97,340
98,338
99,325
100,322
101,329
102,326
103,324
104,314
105,274
106,491
107,676
108,676
109,417
110,302
111,315
112,307
113,312
114,312
115,322
116,324
117,327
118,339
119,338
120,350
121,358
122,365
123,375
124,372
125,370
126,363
127,360
128,350
129,336
130,324
131,318
132,315
133,316
134,314
135,317
136,314
137,315
138,317
139,317
140,318
141,322
142,322
143,332
144,325
145,324
146,327
147,327
148,322
149,321
150,327
151,319
152,313
153,324
154,338
155,340
156,323
157,320
158,322
159,321
160,317
161,316
162,264
163,423
164,676
165,677
166,528
167,281
168,301
169,292
170,291
171,296
172,300
173,297
174,308
175,313
176,316
177,323
178,333
179,341
180,345
181,346
182,337
183,336
184,329
185,323
186,313
187,301
188,294
189,291
190,290
191,290
192,288
193,291
194,295
195,293
196,294
197,294
198,297
199,299
200,301
201,299
202,299
203,303
204,301
205,297
206,299
207,298
208,298
209,296
210,297
211,298
212,296
213,301
214,303
215,297
216,304
217,311
218,315
219,301
220,300
221,303
222,303
223,304
224,293
225,252
226,451
227,676
228,674
229,331
230,280
231,300
232,294
233,295
234,295
235,297
236,305
237,306
238,313
239,321
240,327
241,337
242,347
243,356
244,351
245,347
246,340
247,333
248,326
249,310
250,302
251,294
252,292
253,290
254,289
255,288
256,290
257,292
258,292
259,292
260,296
261,296
262,300
263,303
264,302
265,304
266,298
267,305
268,301
269,300
270,295
271,299
272,308
273,316
274,301
275,300
276,301
277,305
278,310
279,305
280,275
281,351
282,672
283,632
284,357
285,277
286,316
287,311
288,309
289,319
290,324
291,326
292,331
293,336
294,348
295,356
296,368
297,379
298,388
299,391
300,388
301,374
302,371
303,351
304,333
305,321
306,315
307,310
308,306
309,308
310,309
311,310
312,309
313,311
314,315
315,319
316,324
317,326
318,327
319,329
320,327
321,329
322,328
323,325
324,320
325,321
326,334
327,340
328,323
329,322
330,322
331,323
332,321
333,320
334,288
335,361
336,674
337,674
338,442
339,287
340,320
341,313
342,311
343,316
344,320
345,325
346,328
347,332
348,340
349,349
350,362
351,371
352,384
353,386
354,382
355,376
356,367
357,351
358,332
359,317
360,308
361,303
362,299
363,300
364,303
365,301
366,302
367,303
368,307
369,310
370,312
371,318
372,319
373,319
374,318
375,320
376,320
377,317
378,317
379,311
380,313
381,322
382,330
383,324
384,313
385,312
386,312
387,313
388,315
389,288
390,287
391,625
392,676
393,669
394,284
395,303
396,303
397,302
398,305
399,308
400,311
401,316
402,320
403,328
404,331
405,347
406,357
407,367
408,372
409,372
410,368
411,360
412,351
413,335
414,320
415,313
416,308
417,302
418,302
419,303
420,305
421,307
422,307
423,309
424,307
425,309
426,313
427,313
428,312
429,316
430,315
431,314
432,312
433,313
434,310
435,309
436,312
437,311
438,308
439,306
440,304
441,307
442,318
443,320
444,305
445,302
446,304
447,303
448,301
449,289
450,250
451,441
452,676
453,675
454,334
455,262
456,279
457,269
458,272
459,276
460,280
461,286
462,293
463,298
464,304
465,313
466,323
467,334
468,345
469,347
470,346
471,343
472,334
473,324
474,310
475,301
476,292
477,291
478,292
479,294
480,298
481,299
482,302
483,305
484,310
485,314
486,314
487,320
488,322
489,322
490,323
491,325
492,324
493,323
494,324
495,325
496,324
497,324
498,318
499,323
500,334
501,342
502,330
503,328
504,328
505,329
506,335
507,334
508,295
509,347
510,675
511,677
512,621
513,298
514,327
515,321
516,318
517,320
518,329
519,330
520,333
521,340
522,346
523,353
524,363
525,374
526,385
527,387
528,384
529,377
530,369
531,360
532,348
533,332
534,322
535,316
536,310
537,310
538,313
539,311
540,314
541,315
542,312
543,312
544,314
545,316
546,318
547,320
548,318
549,318
550,315
551,307
552,309
553,317
554,324
555,319
556,307
557,306
558,309
559,308
560,305
561,285
562,270
563,606
564,676
565,644
566,257
567,298
568,298
569,296
570,298
571,303
572,306
573,312
574,317
575,322
576,334
577,342
578,350
579,361
580,365
581,365
582,355
583,346
584,334
585,319
586,301
587,295
588,292
589,288
590,290
591,287
592,288
593,288
594,288
595,288
596,290
597,291
598,294
599,296
600,295
601,291
602,290
603,291
604,288
605,284
606,285
607,294
608,302
609,295
610,285
611,284
612,289
613,293
614,292
615,267
616,266
617,598
618,676
619,651
620,268
621,299
622,298
623,297
624,301
625,305
626,311
627,318
628,321
629,332
630,338
631,346
632,357
633,370
634,376
635,374
636,365
637,363
638,352
639,337
640,326
641,315
642,309
643,307
644,304
645,308
646,310
647,313
648,310
